王泽山,221,A,
徐大懋,233,B,
李龙土,222,B,
龚知本,112,B,
苏哲子,121,C,
程泰宁,232,A,
王正国,232,A,
周光耀,113,C,
项海帆,321,B,
钱易,23,D,
周邦新,111,A,
石玉林,232,A,
许其凤,223,C,
荣廷昭,221,A,
林元培,222,B,
姜景山,121,C,
邹竞,13,F,
陈懋章,231,C,
丁传贤,122,A,
项坤三,311,C,
徐芑南,222,B,
张福泽,122,A,
俞梦孙,231,C,
乐嘉陵,312,A,
魏正耀,333,C,
胡思得,212,C,
孙玉,13,F,
康玉柱,133,A,
陈丙珍,221,A,
钱清泉,212,C,
姜文汉,123,B,
王家耀,213,A,
潘自强,132,C,
顾国彪,321,B,
盖钧镒,313,B,
陈亚珠,231,C,
钟掘,12,D,
左铁镛,221,A,
刘兴土,212,C,
张锦秋,121,C,
张金麟,112,B,
钟南山,121,C,
余贻鑫,221,A,
沈荣骏,223,C,
顾真安,311,C,
李明,22,E,
刘永坦,222,B,
陈清泉,212,C,
顾心怿,313,B,
夏家辉,311,C,
廖振鹏,332,B,
王德民,222,B,
叶可明,322,C,
凌永顺,223,C,
周寿桓,132,C,
徐銤,22,E,
苏君红,112,B,
刘尚合,232,A,
魏子卿,311,C,
孙玉发,131,B,
李鸿志,223,C,
张祖勋,121,C,
高洁,12,D,
向仲怀,332,B,
李鹤林,232,A,
马建章,231,C,
孙九林,122,A,
江东亮,113,C,
颜龙安,221,A,
杨士中,231,C,
古德生,221,A,
刘大响,232,A,
顾玉东,331,A,
郭桂蓉,132,C,
钱七虎,212,C,
杨奇逊,223,C,
徐德民,222,B,
王景全,222,B,
赵振业,333,C,
刘耀,23,D,
徐匡迪,212,C,
张明高,121,C,
张信威,131,B,
刘友梅,222,B,
安继刚,131,B,
唐西生,211,B,
宫先仪,112,B,
赵连城,322,C,
官春云,112,B,
李大东,231,C,
袁业立,233,B,
张杰,12,D,
何镜堂,232,A,
贲德,32,F,
张兴栋,113,C,
王静康,231,C,
傅志寰,332,B,
张立同,132,C,
杜祥琬,322,C,
韩英铎,212,C,
袁晴棠,222,B,
衣宝廉,122,A,
石学敏,222,B,
龙乐豪,232,A,
沈寅初,221,A,
周丰峻,113,C,
崔俊芝,131,B,
马远良,222,B,
丁一汇,113,C,
黄瑞松,231,C,
雷清泉,212,C,
杜善义,333,C,
赵煦,33,E,
傅廷栋,323,A,
李春岩,212,C,
王永炎,222,B,
何新贵,213,A,
巴德年,122,A,
魏复盛,333,C,
廖万清,331,A,
王小谟,222,B,
江欢成,112,B,
李伯虎,222,B,
张全兴,121,C,
叶尚福,332,B,
王礼恒,222,B,
王一德,212,C,
夏咸柱,323,A,
王小东,221,A,
张文海,122,A,
顾金才,312,A,
范滇元,312,A,
何多慧,213,A,
谢礼立,323,A,
刘先林,212,C,
曾溢滔,231,C,
周宏灏,123,B,
王威琪,212,C,
张懿,13,F,
周福霖,122,A,
倪光南,212,C,
阮长耿,222,B,
管华诗,221,A,
程顺和,232,A,
方智远,132,C,
吴中如,212,C,
曾恒一,221,A,
郑健超,331,A,
方家熊,112,B,
陈良惠,223,C,
李椿萱,211,B,
朱能鸿,122,A,
关杰,12,D,
张生勇,112,B,
程书钧,211,B,
陈森玉,213,A,
万元熙,321,B,
孙承纬,122,A,
方国洪,122,A,
汪旭光,131,B,
李德仁,222,B,
翁宇庆,123,B,
吴澄,22,E,
李冠兴,211,B,
才鸿年,222,B,
郑守仁,322,C,
李钊,21,F,
胡永康,221,A,
韦钰,23,D,
许祖彦,223,C,
王海舟,221,A,
张彦仲,133,A,
周廉,12,D,
